"","y"
"284",-1.4774718404359
"285",-0.365753344244277
"286",0.0358060333918063
"287",-0.457995817346364
"288",0.457917376220594
"289",-1.52517801035609
"290",1.33964151986148
"291",0.163199561401593
"292",0.493816993861453
"293",0.992810342962334
"294",1.98598869358502
"295",0.260739253224998
"296",0.193980875420512
"297",0.202159681465069
"298",0.0299110654809289
"299",0.828771392471152
"300",0.418176874052735
"301",-1.00208394628128
"302",1.99789710393358
"303",-0.51387406653449
"304",0.979193798665374
"305",1.41882916509184
"306",-0.270897359746552
"307",-0.447278334429578
"308",-0.143893546252349
"309",-0.297470683942842
"310",0.464184346138806
"311",0.500657728979109
"312",0.749296301972727
"313",-1.39964611833003
"314",-0.589507325128366
"315",-0.152750617898521
"316",-0.453431535686481
"317",1.98368700126495
"318",0.452552069411301
"319",-0.53763740024488
"320",0.609268119215022
"321",-0.813124620601505
"322",2.99056904247692
"323",-2.01172833140441
"324",1.94973650432457
"325",0.884958098602362
"326",-0.482880684606771
"327",-0.991303221291008
"328",-0.989985167916076
"329",-0.509371575184318
"330",-0.966309425101715
"331",-0.488311928657974
"332",-0.397431784084411
"333",0.748027928584574
"334",0.933935557015901
"335",-2.97234462290927
"336",0.997991551311657
"337",0.502622549655627
"338",-0.35031320686723
"339",-0.820891810915275
"340",0.279914122301984
"341",0.99234378879263
"342",-2.00002619405545
"343",-0.608539678735926
"344",0.984100849044672
"345",0.481587656354119
"346",-1.4529873288246
"347",0.859119528434412
"348",0.497026257840018
"349",-0.49691656240666
"350",1.43283255257002
"351",0.613195756375164
"352",0.43494319067214
"353",0.459912637648178
"354",-0.664379831934346
"355",1.41669223817213
"356",-0.510395806458997
"357",-0.44520701683585
"358",-1.04009616825945
"359",-0.197123460283529
"360",-0.769026227923704
"361",0.839727720717532
"362",-1.93023887031037
"363",0.793443969301566
"364",-1.01500716437391
"365",-0.749416353743436
"366",-0.626482943271671
"367",0.744668371124219
"368",-0.467922064074958
"369",1.88951482750544
"370",0.838766466493205
"371",-0.2484551304876
"372",0.473960020773056
"373",-0.467591655705466
"374",0.330810171341224
"375",1.49876870706804
"376",-1.60343387517486
"377",1.48171438910051
"378",-0.215726070889214
"379",0.498419564118877
"380",-0.00941517221080396
"381",0.902533453995996
"382",0.447532820490266
"383",1.03514303592119
"384",0.117576774614432
"385",-0.778390638773642
"386",0.936134857834689
"387",-0.314953985817584
"388",-1.25670810004237
"389",-0.486777611364933
"390",-1.00009690210385
"391",0.487250252576685
"392",-0.0401974381931388
"393",-0.752014839433705
"394",-0.437457399694242
"395",0.385456151116753
"396",-2.81467166098401
"397",-0.411426820647734
"398",-1.06894330669069
"399",0.0935469950179891
"400",1.012666566266
"401",-0.982155245975829
"402",-0.0392240184945128
"403",-1.46862392901778
"404",0.513676500325241
"405",2.22621405911384
"406",1.01279361082507
"407",0.996227193254668
"408",0.18766812798756
"409",-0.00278470834059319
"410",0.488362650830704
"411",0.454685833012131
"412",1.50317380942698
"413",-0.985207249840104
"414",-0.473388621697787
"415",-0.447280066347638
"416",0.87022657006799
"417",0.29406732401952
"418",1.03090055486786
"419",-1.06456754013396
"420",1.49753097882969
"421",1.68658121581301
"422",-0.569295532557054
"423",1.37784733272923
"424",1.06113541436841
"425",-0.650058956090838
"426",-1.8667499313538
"427",0.934240301117636
"428",0.5474412446806
"429",-1.43121122434265
"430",1.64989876062512
"431",0.253817639557159
"432",-1.96934418333396
"433",-1.98676839082724
"434",-0.492278361114458
"435",-0.218470093100155
"436",0.152233723887003
"437",-0.888069604538008
"438",0.243450758661444
"439",-0.162464874675525
"440",-0.770413986453551
"441",-0.514060324630742
"442",-0.463474536155518
"443",0.0580791200666146
"444",0.499161613265582
"445",1.12513257877321
"446",0.988940956519647
"447",-0.380052329351636
"448",-0.7925007243574
"449",-0.137250887281708
"450",-1.14830082694723
"451",-0.365622159359186
"452",-0.499910103914213
"453",-1.85389897789562
"454",1.49926574552544
"455",0.487234316096354
"456",-0.166071940225051
"457",-1.15615340742063
"458",-0.0123449529575428
"459",1.29633523306389
"460",1.60123114390332
"461",0.494970751452687
"462",-0.343950248577988
"463",0.180235283479371
"464",-0.472007996826344
"465",0.261358796824563
"466",0.128935960236093
"467",-0.500010587104293
"468",-1.49831852741453
"469",0.511167380321484
"470",0.567639713501177
"471",0.235733620956691
"472",-0.494901736476244
"473",0.433325164713538
"474",-0.560409616905986
"475",0.25092929717904
"476",0.441689586744939
"477",-1.01258431044156
"478",-0.513831224236568
"479",0.93978132425022
"480",0.454503474099128
"481",-1.45012039411908
"482",-0.123628627375212
"483",0.173646303744965
"484",0.60542123829124
"485",0.499998723702247
"486",-0.505502009802947
"487",1.49296466715559
"488",-0.954867523991395
"489",-0.421065148727339
"490",-1.50468464758756
"491",-2.47540792229786
"492",1.38758800412125
"493",1.49984413097605
"494",-0.372181878818861
"495",0.220438120443741
"496",2.37225823590179
"497",0.254903891590255
"498",2.69389067857756
"499",0.347888871987987
"500",0.991001983798822
"501",-1.04987211970634
"502",-0.195225518348851
"503",-0.500691942397325
"504",-0.707827569860739
"505",-0.491412092632653
"506",-0.973189478636252
"507",1.16043386835825
"508",-0.167303969575607
"509",0.488036220291814
"510",0.97319183955457
"511",-0.315798277940766
"512",-1.01869343044857
"513",0.234765898959029
"514",0.559246478829488
"515",-0.950472123535131
"516",0.40779325862304
"517",-0.848281205106699
"518",0.50013733808837
"519",-0.31636250904914
"520",0.510432836089663
"521",0.782097750109823
"522",1.68430966184905
"523",0.718892203182326
"524",0.950098702017482
"525",0.8390758804817
"526",0.904492144565284
"527",1.47605942591282
"528",-0.545267402531509
"529",0.301719670097639
"530",0.308291300035429
"531",-1.31719892925871
"532",0.433742323938282
"533",0.626940423742701
"534",1.06046277355308
"535",-0.513874623467905
"536",0.261971878121522
"537",0.45588654292289
"538",1.44667701889145
"539",0.989424914429063
"540",-0.0568699013794778
"541",0.828257217117363
"542",1.16038760135851
"543",-0.998666178855963
"544",-1.13537381622591
"545",0.681178298418201
"546",0.320288712170987
"547",-0.388979367998848
"548",-2.81428293190644
"549",-0.981182857962587
"550",0.987774531563606
"551",1.95067390204097
"552",-0.675226999348342
"553",-0.954867850937865
"554",0.439460989257621
"555",2.78904488696089
"556",0.965745335159763
"557",-1.49248954529159
"558",1.15073558651248
"559",-0.456293206580013
"560",-0.759824406528712
"561",-0.412260973504887
"562",-0.499997248766935
"563",-0.687004120227721
"564",0.996838639019877
"565",-1.42222503798601
"566",0.358673100954435
"567",-0.214115749811821
"568",0.966052453776436
"569",-0.496969449521147
"570",-0.949520526518959
"571",-0.431816395028516
"572",-0.210298492114949
"573",-2.97276931965867
"574",-0.801467361507007
"575",-0.37676228578226
"576",0.843337139289915
"577",-0.219433501155261
"578",0.948388389770463
"579",-0.898839136091547
"580",1.70176144107512
"581",-0.510569922699249
"582",-0.860022887110455
"583",-0.475760480440731
"584",0.678096827309264
"585",-0.472530889366892
"586",-0.212846694845337
"587",-1.45688280488818
"588",-2.70508482707302
"589",0.500004379539174
"590",0.612233897903691
"591",-0.523315056732944
"592",-1.21082944265088
"593",-2.98986374550589
"594",-0.434148354470503
"595",-1.88730266107539
"596",2.20582356839187
"597",-0.0271742068504306
"598",1.21211706496343
"599",-0.54471963308217
"600",0.0386482961607012
"601",0.385774780854485
"602",1.61226428868508
"603",-0.502436229160062
"604",2.01312731805107
"605",0.972777639874631
"606",0.491526880903248
"607",1.01539776480116
"608",-1.52574683756993
"609",-0.463425031013536
"610",-1.99973933743941
"611",0.662559812138251
"612",1.35196539973937
"613",0.61694821733277
"614",0.500242726032943
"615",-0.250824030686951
"616",0.373590667425589
"617",0.5141219112416
"618",0.451297217497439
"619",-0.376863723799445
"620",-0.506463315382492
"621",1.50926892051392
"622",2.99917043147045
"623",1.44733976093641
"624",-1.7728840672393
"625",0.96861817101886
"626",-0.175473820729515
"627",1.99510010933264
"628",-0.294189809360457
"629",-1.49780787370653
"630",0.497439727460437
"631",0.491675225360902
"632",-0.624373109525219
"633",-1.24345994843622
"634",0.787261911699499
"635",-1.4881123594993
"636",-1.96164607587944
"637",-0.855152175366959
"638",0.998492971587481
"639",-0.958774639254639
"640",1.96205205004454
"641",-0.662756593492339
"642",-0.767105665463776
"643",-0.465151579646322
"644",-0.157417790309774
"645",-0.229301010912033
"646",0.505527779306551
"647",-1.55245133147593
"648",-1.6193949046223
"649",0.512271992898186
"650",-0.740450508874333
"651",-0.895783928328581
"652",0.128243411366232
"653",-1.09516311377189
"654",1.61369626207418
"655",-0.224414761137142
"656",-0.175865248644023
"657",0.881837548229265
"658",0.499690089151318
"659",0.82866135929963
"660",-1.00102743438186
"661",-0.358473265511384
"662",-0.556690635952942
"663",0.499984085576453
"664",1.4244758338042
"665",0.40985458494548
"666",-1.41136118245919
"667",0.378669988658984
"668",-0.0206229576002469
"669",0.936812309327343
"670",-0.379358311281534
"671",-1.01881677229598
"672",-1.47980290752753
"673",0.140124529873853
"674",-2.9103499308865
"675",-1.14347896126073
"676",0.32349084557968
"677",-1.48368513443539
"678",0.127635940485605
"679",0.0699339552849172
"680",-1.07898134834518
"681",1.20312346921178
"682",-0.485172362719618
"683",0.764782899530321
"684",0.266443017478321
"685",-0.539821331711332
"686",-0.311109423107165
"687",-2.90786483816611
"688",0.909379980950912
"689",-0.290527704084065
"690",-0.788522334161973
"691",1.06669341110379
"692",-0.320740638782913
"693",0.448603775395043
"694",-1.00422886193004
"695",0.664947048757458
"696",-0.708105749602265
"697",-0.379406894747852
"698",-0.503596737452567
"699",-0.966465323169193
"700",0.972401522073068
"701",0.491016250793371
"702",-0.502738269137811
"703",1.02992797008332
"704",1.34527948388076
"705",0.848109914365395
"706",0.174970444219841
"707",2.98114586467946
"708",-0.939695391311758
"709",-0.0520784853692313
"710",0.999069829354193
"711",-0.253626244393545
"712",0.924881532370733
"713",-0.11642625872737
"714",2.05577929893915
"715",-2.01301193983231
"716",0.499992361072607
"717",0.195583863493144
"718",-0.3544616718613
"719",-2.31270547848985
"720",-1.50141498036342
"721",0.524329395696198
"722",-0.499461542864205
"723",-1.25295094249266
"724",0.453018227724784
"725",0.478813269362548
"726",0.626935510644676
"727",1.00535945309511
"728",0.407126180679747
"729",1.9663384155874
"730",0.785001836488228
"731",0.0424112235110878
"732",-0.427354700950553
"733",-0.396777595607265
"734",-0.439722859616853
"735",1.00515097238221
"736",0.501748218295676
"737",0.997346588956497
"738",0.930305071940219
"739",0.630513517117021
"740",-0.790202200677666
"741",1.49950856786097
"742",1.02140792974954
"743",-0.502570225533536
"744",0.977248340912319
"745",0.999985643200835
"746",-0.210122070346902
"747",0.192497785837581
"748",-0.196565229199039
"749",0.2099813061851
"750",0.343097003095261
"751",0.410008465644786
"752",0.493519210830156
"753",-2.5933773026585
"754",-1.6961756461693
"755",0.106091377582313
"756",0.491822545726621
"757",-0.62830065664008
"758",-0.280890419592636
"759",0.995793801628799
"760",-0.739918997294505
"761",-0.406132875681568
"762",-0.979778261222824
"763",-0.504539321156232
"764",-1.80637379750965
"765",-0.524664451807805
"766",0.306886352133174
"767",0.507808714429059
"768",1.2006249408297
"769",0.49577894422415
"770",-0.548929159451926
"771",-1.01943839929186
"772",2.02757568277854
"773",-1.44670425208618
"774",-0.445804115815889
"775",0.197534979721795
"776",-0.683310898038427
"777",0.974458427257991
"778",-1.44501461458429
"779",0.849610501570184
"780",-1.48765240125844
"781",0.399174743406238
"782",-1.59015197845467
"783",0.442531698196989
"784",1.21515950435565
"785",-0.978471979060457
"786",0.617555828475279
"787",0.898396566051756
"788",-1.01059022338968
"789",0.446447445043699
"790",1.16483819310645
"791",2.80853138460343
"792",-0.499218918294486
"793",1.49999551159473
"794",-0.482319556560615
"795",-1.52233606815064
"796",-1.79543648230732
"797",-0.547972648760059
"798",0.692546758930882
"799",0.406134451783734
"800",0.496678541867543
"801",-1.96065153256667
"802",-1.70730858321409
"803",0.455909432485532
"804",1.60802921523724
"805",1.49902489221908
"806",-0.0862193342708134
"807",0.861466565401871
"808",-1.01004412189798
"809",-1.50235901136833
"810",-0.205348401566729
"811",-0.400599388157439
"812",-0.49965007230109
"813",-0.432783292395499
"814",0.862192369218482
"815",-1.75066651588145
"816",1.66319229848538
"817",1.49515733063833
"818",-0.468354111267897
"819",-0.964812771301066
"820",-0.760224207793162
"821",1.16510750524291
"822",2.67086423147649
"823",1.9948980255756
"824",1.96333451330437
"825",0.508336093393229
"826",1.38470710297564
"827",-1.78872310670928
"828",-1.95109605665935
"829",-0.392942847329802
"830",-1.99985044642737
"831",0.5296221998134
"832",-1.17541121308142
"833",0.819921992646133
"834",-0.28096279754805
"835",1.1104144578857
"836",0.361783197107294
"837",-1.03617249494165
"838",1.96544324515598
"839",0.363999976952408
"840",0.279555969675958
"841",0.460247878590947
"842",-0.745340267083313
"843",0.870644414657424
"844",1.49918178400701
"845",-0.000995317884970204
"846",-0.499230437859003
"847",0.24141357313244
"848",-0.162799806486522
"849",1.18097060470224
"850",-0.209064485269251
"851",-0.148309145925848
"852",0.926755462589502
"853",0.500500138692861
"854",-0.91157785491213
"855",1.74910684028659
"856",0.57965507883482
"857",-0.69154682641734
"858",-0.494812525061661
"859",1.01324505730732
"860",-1.47651407092844
"861",-0.0320608291464318
"862",2.04156210273642
"863",0.436984385077813
"864",1.33370291178651
"865",0.507758861619658
"866",-1.04574453579636
"867",-0.431184715009585
"868",-0.848875335077104
"869",-0.375567111734452
"870",0.274069377617537
"871",0.396293983073477
"872",-0.995083738522408
"873",0.486167351384746
"874",1.71126414549618
"875",-0.324259829527709
"876",0.478800322964404
"877",2.01294492441378
"878",0.719981183434322
"879",-0.67588884171644
"880",-1.76321487330083
"881",0.889126394273603
"882",-1.47239875275428
"883",-0.773821463817081
"884",-0.261169618367762
"885",0.11996921509842
"886",-0.0537802787488794
"887",0.489474166800043
"888",1.13125415566392
"889",0.633874466857777
"890",0.496430978061756
"891",0.491159069987093
"892",1.51419150359958
"893",-1.01958546884444
"894",0.112174596098009
"895",0.598968676737453
"896",0.879895061143574
"897",-0.443817446018476
"898",-0.500224551176597
"899",1.49983078484127
"900",0.10992648426494
"901",-0.499992068371273
"902",-0.350219549943676
"903",0.29988625458865
"904",-2.88591909435255
"905",-1.45623194475048
"906",-1.97727023158165
"907",-0.86297868048424
"908",-0.317920914299519
"909",0.325349021448312
"910",-0.440628981646077
"911",0.585786807113868
"912",-0.298609537345325
"913",2.88127227099386
"914",0.703808167775747
"915",0.273075947147041
"916",-0.5128714606781
"917",2.97387231314242
"918",1.55781273588524
"919",-0.770279724587723
"920",-0.471332600391077
"921",1.13125823448831
"922",-0.353909127025408
"923",0.493144314006205
"924",0.492579512741407
"925",0.398873643873425
"926",0.38887514164145
"927",0.513292297034948
"928",-0.999987267463594
"929",-0.521594166650845
"930",-0.536831734559293
"931",1.42711040730199
"932",0.221955259663067
"933",-0.583585447682423
"934",-1.20199572983503
"935",0.342720570954612
"936",0.742046604314254
"937",-1.71282463601931
"938",-0.854883653011663
"939",0.893689580757339
"940",-0.499646918307246
"941",0.997905388430003
"942",0.842039561781717
"943",-1.99409703227113
"944",-0.502291727483834
"945",2.86933815279622
"946",0.536144757304031
"947",1.03548020973197
"948",0.845856813056859
"949",-0.839823343270502
"950",-0.478327022876861
"951",0.111917919854121
"952",-2.01220579554262
"953",1.27016810878509
"954",0.441354928586433
"955",-1.51114619333305
"956",-0.420827064939901
"957",0.822594655097857
"958",-1.49996066431935
"959",-0.979601846636723
"960",-0.640241816589665
"961",-2.10950057285121
"962",0.56491822905389
"963",0.0848977374192644
"964",0.499945301993418
"965",0.1075773987221
"966",0.246489651801321
"967",1.18228200750645
"968",0.499659581554066
"969",0.469020297821362
"970",-1.72890226603103
"971",0.510544404051718
"972",1.0015649910566
"973",-0.453530778594606
"974",-1.45862161220002
"975",-0.515705755037904
"976",-0.499752173735324
"977",-0.996013631392234
"978",-0.461266231555973
"979",1.46763686947611
"980",-0.777046084293523
"981",-1.88037030277562
"982",-1.12006544397261
"983",-0.431096606885569
"984",-1.30298855985013
"985",-0.476730831500231
"986",-1.03998602422783
"987",-0.579105347490435
"988",0.60125593278328
"989",-2.99187117302838
"990",1.97672111479519
"991",0.853274620563341
"992",-0.324578920631638
"993",0.425897347892915
"994",-0.441334896415947
"995",0.500064572375278
"996",1.2105954643911
"997",0.998092484552164
"998",1.65818839826325
"999",-0.512497958916498
"1000",0.854309030415241
"1001",-0.54388863825561
"1002",-0.0228374957900369
"1003",0.769585121041308
"1004",2.08360883257544
"1005",1.3534773197522
"1006",-0.0111279715981967
"1007",-0.628905406331742
"1008",-1.7979314877181
"1009",0.906945437649254
"1010",-0.156308953008055
"1011",-0.999656892399501
"1012",-2.00075729015309
"1013",1.81865562129352
"1014",-1.68305642402706
"1015",-2.79219765338632
"1016",-0.498390037913141
"1017",0.137819390591368
"1018",0.459242860196124
"1019",-0.00450954216301153
"1020",-0.489336520758469
"1021",0.00372626301256085
"1022",0.499198246941429
"1023",-1.00434866586245
"1024",-0.874364938889794
"1025",0.504374606082143
"1026",-0.411532051694733
"1027",0.496544975778668
"1028",1.18741149066698
"1029",0.986888489954409
"1030",0.37132784976479
"1031",0.889030567672377
"1032",0.460386178067557
"1033",2.5580593510456
"1034",-0.18083653180129
"1035",-0.966199537788639
"1036",0.223401556151763
"1037",-0.190984699184096
"1038",-1.50002504974727
"1039",-0.525003351897036
"1040",0.514754935541479
"1041",-1.48347286171019
"1042",-0.998089608009181
"1043",-0.195539805064238
"1044",0.690605906387362
"1045",-0.804489758503544
"1046",0.00507592183323047
"1047",0.896133843043186
"1048",-0.301108343532407
"1049",-0.0475359492891054
"1050",-0.392597095053911
"1051",-0.0877442201790699
"1052",0.54051793653472
"1053",0.824888655092191
"1054",-0.0975335338486686
"1055",0.10207661859125
"1056",-0.732199347177084
"1057",-0.461862065451833
"1058",0.56436655179195
"1059",1.00021696795023
"1060",-0.454769068437557
"1061",-0.0120673236626769
"1062",-1.09637574931225
"1063",0.385827213507912
"1064",1.52249949965495
"1065",1.01914189557371
"1066",0.977714065813303
"1067",-1.04456220777087
"1068",0.917337933348769
"1069",-0.973935510919399
"1070",-0.492164574639691
"1071",0.866262719133363
"1072",-0.739143010194966
"1073",2.00053550999737
"1074",0.469515710837959
"1075",-0.077400179098986
"1076",2.00595954821377
"1077",-0.317011264723647
"1078",0.483457123658921
"1079",-1.88628038720541
"1080",-0.184015414543013
"1081",0.264042271392434
"1082",0.990745683058146
"1083",-0.990475182015405
"1084",-0.365876783160842
"1085",-0.501115335846753
"1086",-0.499957571366691
"1087",1.02394991041448
"1088",1.48409233351744
"1089",1.98158230929135
"1090",0.502889031139397
"1091",0.200033812193183
"1092",1.00152549033454
"1093",0.993176056614821
"1094",0.324414172945008
"1095",2.03122094318526
"1096",-0.503261123707182
"1097",-0.473378381028849
"1098",1.66714846134758
"1099",-0.856324562403847
"1100",-1.34416886531183
"1101",-1.4934856489461
"1102",0.530098330805911
"1103",-1.50141640646027
"1104",0.00613261278012289
"1105",0.431558637691397
"1106",1.43957963966056
"1107",-0.303885047582546
"1108",1.10240462101575
"1109",0.296189394312503
"1110",-1.34628100573865
"1111",-0.195732493437012
"1112",-0.348312358196865
"1113",1.55699332310042
"1114",-0.765997589026927
"1115",0.520832282423296
"1116",2.31662085742233
"1117",0.619964904943806
"1118",1.45816860806205
"1119",-1.23727955878671
"1120",-0.893085767450352
"1121",0.445537545885304
"1122",-1.01310001244052
"1123",1.49947675910934
"1124",1.49771185628232
"1125",-1.03047859292943
"1126",0.260616993094107
"1127",-1.28787982683342
"1128",-0.607947909447888
"1129",-0.884609647496765
"1130",-1.17624287816614
"1131",-0.0273821668006166
"1132",-0.487924154549469
"1133",0.591920137387859
"1134",-0.0627301379883063
"1135",-0.131291349473926
"1136",-1.02321556635247
"1137",-0.437895549613356
"1138",1.12410449993694
"1139",-0.452812308545965
"1140",0.397085469119231
"1141",1.96207205958595
"1142",0.500442456265146
"1143",1.387121001282
"1144",1.46131880943024
"1145",-0.427966905139417
"1146",0.484913241418937
"1147",1.0154567033868
"1148",-0.288041025984891
"1149",0.0995379475693114
"1150",-0.197479754760776
"1151",0.500000503643302
"1152",-0.688632757366467
"1153",-1.49130889130611
"1154",0.646760333333481
"1155",-0.499942347744277
"1156",1.45645222452402
"1157",-1.50084751039353
"1158",-0.533738711202156
"1159",-1.01264145923864
"1160",-0.488803794073357
"1161",0.186074089036447
"1162",0.992732665263604
"1163",-1.80920737563574
"1164",1.33979743036629
"1165",0.7879352395505
"1166",1.16182934104653
"1167",-0.40248491174781
"1168",0.594521124449073
"1169",1.98694909141049
"1170",1.35814638182724
"1171",-1.07758621288481
"1172",1.64403572875049
"1173",-0.527751983359756
"1174",-2.64941927334667
"1175",-1.49105932975939
"1176",0.64849311664291
"1177",0.279095406658846
"1178",-2.81920026758969
"1179",1.00440394516283
"1180",0.0100409279587595
"1181",-0.465157594255131
"1182",-1.28101625055124
"1183",0.251524573116804
"1184",0.795461722018972
"1185",0.482071714014015
"1186",0.478232303870593
"1187",0.498929144527074
"1188",0.486662944333422
"1189",0.499725561909168
"1190",-0.452792963924688
"1191",-0.921420947737154
"1192",1.67555053705206
"1193",-0.353855872536044
"1194",-0.183198870105246
"1195",-0.607220927419996
